Relation	Catalogue ARK	Repository	Shelfmark	Title	Language	Creator	Date	Digitised by	Source images	Metadata Source	Format	Type	Gallica
http://catalogue.bnf.fr/ark:/12148/cb31257040t	ark:/12148/cb31257040t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2231	Jason, ou la Toison d'or , tragédie représentée par l'Académie royale de musique	français	Rousseau, Jean-Baptiste	1696	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k15207270	3 ff., 50 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k15207270
http://catalogue.bnf.fr/ark:/12148/cb33497554b	ark:/12148/cb33497554b	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2292	La naissance de Vénus , opéra en musique, représenté par l'Académie royale de musique	français	Pic, Jean	1696	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k15210393	52 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k15210393
http://catalogue.bnf.fr/ark:/12148/cb31164757s	ark:/12148/cb31164757s	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2453	Thésée, tragédie en musique ornée d'entrées de ballet, de machines et de changemens de théâtre. [Paroles de Quinault, musique de Lulli.]	français	Quinault, Philippe	1698	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k15220617	In-4° , X-71 p.	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k15220617
http://catalogue.bnf.fr/ark:/12148/cb30085086s	ark:/12148/cb30085086s	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1225	Ballet des Muses . Dansé par Sa Majesté à son chasteau de S. Germain en Laye, le 2. décembre 1666	français	Benserade, Isaac de	1666	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k15262311	P. 1-47 et 39-60 : pl. gr. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k15262311
http://catalogue.bnf.fr/ark:/12148/cb30085107x	ark:/12148/cb30085107x	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-578	Gustaphe ou L'heureuse ambition , tragi-comedie de Mr. de Bensseradde	français	Benserade, Isaac de	1637	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k30450252	[8]-108 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k30450252
http://catalogue.bnf.fr/ark:/12148/cb307165029	ark:/12148/cb307165029	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-684	Astrée , tragédie, par monsieur de La Fontaine. Représentée par l'Académie royale de musique	français	La Fontaine, Jean de	1691	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k54487748	[1]-45 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k54487748
http://catalogue.bnf.fr/ark:/12148/cb309711942	ark:/12148/cb309711942	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-465	La mort d'Asdrubal , tragédie du sieur de Montfleury,...	français	Montfleury	1647	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k54495188	[4]-91-[1] p. : 1 portr. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k54495188
http://catalogue.bnf.fr/ark:/12148/cb31570964j	ark:/12148/cb31570964j	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-6617	La Tragédie de Pasiphae, par le sr Théophile, qui est nouvelle et n'a jamais esté représentée	français	Viau, Théophile de	1631	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k54586494	In-8° , IV-58 p., marque au titre. (Lachèvre, op. cit., 48 C.)	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k54586494
http://catalogue.bnf.fr/ark:/12148/cb361271431	ark:/12148/cb361271431	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-4142	Les visionnaires . Comedie. Seconde edition	français	Desmarets de Saint-Sorlin, Jean	1639	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k55303536	[10]-78-[2] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k55303536
http://catalogue.bnf.fr/ark:/12148/cb31164750c	ark:/12148/cb31164750c	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-802	Thésée , tragédie en musique ornée d'entrées de ballet, de machines et de changements de théâtre, représentée devant S. M., à Saint-Germain-en-Laye, le onzième jour de janvier 1675	français	Quinault, Philippe	1675	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k55309731	[12]I-76 p. : pl. gr. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k55309731
http://catalogue.bnf.fr/ark:/12148/cb30862830m	ark:/12148/cb30862830m	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-618	La Silvanire, ou La morte-vive , du Sr Mairet, tragi-comédie pastorale... avec les figures de Michel Lasne	français	Mairet, Jean	1631	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56098141	[52]-186 p. : pl. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56098141
http://catalogue.bnf.fr/ark:/12148/cb30040061d	ark:/12148/cb30040061d	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-6433	Dipné, infante d'Irlande , tragédie, dédiée à madame Eleonor de Roham,...	français	Aure, François d'	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56197532	[22]-95-[1] p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56197532
http://catalogue.bnf.fr/ark:/12148/cb31341750k	ark:/12148/cb31341750k	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-4829	Ligdamon et Lidias, ou La ressemblance . Tragi-comédie. Par M. de Scudéry	français	Scudéry, Georges de	1631	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56261696	[36]-264 p. : frontisp. gr. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56261696
http://catalogue.bnf.fr/ark:/12148/cb309683498	ark:/12148/cb309683498	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-7067	Les charmes de Félicie , tirés de la Diane de Montemaior. Pastorale	français	Montauban, Jacques Pousset de	1654	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56266087	[6]-88 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56266087
http://catalogue.bnf.fr/ark:/12148/cb305205826	ark:/12148/cb305205826	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, YF-6959	L'Amaranthe de Gombauld , pastorale	français	Gombauld, Jean de	1631	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56285481	[10]-160 p. : front. gravé ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56285481
http://catalogue.bnf.fr/ark:/12148/cb30369262d	ark:/12148/cb30369262d	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-4865	Le chevalier joueur , comédie en prose, par M. D* F*	français	Du Fresny, Charles	1697	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56289047	[10]-118 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56289047
http://catalogue.bnf.fr/ark:/12148/cb31224205h	ark:/12148/cb31224205h	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-4864	La rapinière, ou L'intéressé , comédie, par M. de Barquebois. Avec les vers retranchés	français	Robbe, Jacques	1683	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56290424	[4]-102 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56290424
http://catalogue.bnf.fr/ark:/12148/cb312570357	ark:/12148/cb312570357	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-4867	Le caffé , comédie	français	Rousseau, Jean-Baptiste	1694	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56295349	[2]-50 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56295349
http://catalogue.bnf.fr/ark:/12148/cb31164696d	ark:/12148/cb31164696d	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 4-YTH-3514	Proserpine, tragédie en musique ornée d'entrées de ballet, de machines et de changements de théâtre , représentée devant S. M., à Saint-Germain en Laye, le [3e] de février 1680	français	Quinault, Philippe	1680	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k56993297	[12]-70 (sic pour 68) p. : planche gr. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k56993297
http://catalogue.bnf.fr/ark:/12148/cb30330532h	ark:/12148/cb30330532h	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-575	Bélisaire, tragi-comédie . Dédié à monseigneur le comte de Bury	français	Mary, Nicolas	1641	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57155059	112 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57155059
http://catalogue.bnf.fr/ark:/12148/cb301619297	ark:/12148/cb301619297	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, YF-12023	La tragédie des rebelles, où sont les noms feints	français	Brinon de Beaumartin, Pierre de	1622	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57342347	31 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57342347
http://catalogue.bnf.fr/ark:/12148/cb33547450t	ark:/12148/cb33547450t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-702	Première comédie française en musique, représentée en France . Pastorale mise en musique par M. Camber...	français	Perrin, Pierre	1659	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57346959	16 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57346959
http://catalogue.bnf.fr/ark:/12148/cb33590635t	ark:/12148/cb33590635t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Réserve des livres rares, YF-11465	La Rochelois [i. e. Rocheloise] tragedie . Où se voit les heureux succez &amp; glorieuses victoires du roy tres chrestien Louys XIII, depuis l'advenement de Sa Majesté à la couronne de France, jusques à present. Par P. M.	français		1629	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57347539	22 p. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57347539
http://catalogue.bnf.fr/ark:/12148/cb310092069	ark:/12148/cb310092069	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-6527	Le triomphe de la Ligue . Tragoedie nouvelle	français	Nerée, Richard Jean de	1607	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57349337	[14]-136 p. : pl. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57349337
http://catalogue.bnf.fr/ark:/12148/cb30235331n	ark:/12148/cb30235331n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 8-YTH-822	Les amours de Calotin , comédie, représentée sur le Théâtre royal du Marais	français	Chevalier, Jean	1664	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57416324	[12]-72 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57416324
http://catalogue.bnf.fr/ark:/12148/cb30186247v	ark:/12148/cb30186247v	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-6767	Zénobie, reyne d'Arménie , tragédie	français	Montauban, Jacques Pousset de	1653	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57447399	[10]-60 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57447399
http://catalogue.bnf.fr/ark:/12148/cb30387927r	ark:/12148/cb30387927r	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-6853	Cléomédon , trage-comédie. Par P. Du Ryer,...	français	Du Ryer, Pierre	1636	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57496902	[6]-135 p. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57496902
http://catalogue.bnf.fr/ark:/12148/cb31251844z	ark:/12148/cb31251844z	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-637	Antigone , tragédie de Mr. de Rotrou	français	Rotrou, Jean de	1639	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57544369	[4]-116-[2] p. : frontisp. gravé ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57544369
http://catalogue.bnf.fr/ark:/12148/cb31308444p	ark:/12148/cb31308444p	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 8-YTH-9309	Dom Japhet d'Arménie , comédie, par M. Scarron	français	Scarron, Paul	1668	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57724367	100 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57724367
http://catalogue.bnf.fr/ark:/12148/cb31251880t	ark:/12148/cb31251880t	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-344	Crisante tragedie de Mr de Rotrou	français	Rotrou, Jean de	1640	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k57899298	[4]-76 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k57899298
http://catalogue.bnf.fr/ark:/12148/cb30344267h	ark:/12148/cb30344267h	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 8-YTH-429	Alizon, comédie Desdiée au jeunes veufves &amp; aux vieilles filles	français	Discret, L	1637	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k58122453	[8]-138 p. ; in-8	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k58122453
http://catalogue.bnf.fr/ark:/12148/cb30506033n	ark:/12148/cb30506033n	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 8-YTH-806	Les amours d'Angélique et de Médor , tragi-comédie. Par M. Gilbert	français	Gilbert, Gabriel	1664	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k58157717	[12]-71 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k58157717
http://catalogue.bnf.fr/ark:/12148/cb30387924q	ark:/12148/cb30387924q	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 4-YTH-397	Bérénice , tragi-comédie en prose, par P. Du Ryer	français	Du Ryer, Pierre	1645	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k58158364	96 p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k58158364
http://catalogue.bnf.fr/ark:/12148/cb30236833z	ark:/12148/cb30236833z	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, YF-587	L'Innocent exilé . Tragi-comédie	français	Chevreau, Urbain	1640	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k61251657	[8]-119 [i.e. 133] p. ; in-4	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k61251657
http://catalogue.bnf.fr/ark:/12148/cb35944667b	ark:/12148/cb35944667b	Bibliothèque nationale de France	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1364	Attendez-moy sous l'orme . Comedie	français	Regnard, Jean-François	1694	Bibliothèque nationale de France		http://oai.bnf.fr/oai2/OAIHandler?verb=GetRecord&metadataPrefix=oai_dc&identifier=oai:bnf.fr:gallica/ark:/12148/bpt6k61486960	+ 3-48 p. ; in-12	Livre	https://gallica.bnf.fr/ark:/12148/bpt6k61486960
